model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 Golf,2019,Manual,2755,Petrol,145,46.3,1.5,18990
 Golf,2019,Manual,100,Petrol,145,50.4,1.5,19790
 Golf,2020,Manual,3960,Diesel,145,57.7,1.6,19500
 Golf,2019,Semi-Auto,2926,Petrol,145,43.5,1.5,22990
 Golf,2019,Semi-Auto,2250,Petrol,145,43.5,1.5,22990
 Golf,2017,Manual,16035,Petrol,30,53.3,1.4,13490
 Golf,2016,Semi-Auto,11170,Petrol,30,53.3,1.4,13990
 Golf,2020,Automatic,9918,Petrol,145,36.2,2,33980
 Golf,2019,Semi-Auto,6230,Diesel,145,52.3,2,23590
 Golf,2019,Manual,100,Diesel,145,55.4,2,20350
 Golf,2019,Manual,14621,Petrol,145,49.6,1,11980
 Golf,2016,Manual,26386,Diesel,0,74.3,1.6,11490
 Golf,2018,Semi-Auto,20377,Hybrid,135,156.9,1.4,21980
 Golf,2016,Manual,49550,Petrol,30,53.3,1.4,10850
 Golf,2019,Manual,14704,Petrol,150,49.6,1,11490
 Golf,2020,Semi-Auto,3521,Petrol,145,43.5,1.5,22290
 Golf,2019,Semi-Auto,21541,Diesel,150,54.3,1.6,14690
 Golf,2019,Manual,3535,Diesel,145,57.7,1.6,16690
 Golf,2019,Automatic,8380,Petrol,145,43.5,1.5,19790
 Golf,2016,Manual,49835,Petrol,30,53.3,1.4,10950
 Golf,2020,Semi-Auto,1000,Hybrid,150,44.8,1.5,23790
 Golf,2016,Semi-Auto,45446,Diesel,30,62.8,2,10799
 Golf,2019,Manual,5000,Petrol,145,50.4,1.5,19450
 Golf,2019,Automatic,5000,Petrol,145,36.2,2,34450
 Golf,2019,Semi-Auto,5000,Petrol,145,44.1,1.5,24850
 Golf,2016,Semi-Auto,29374,Diesel,0,72.4,1.6,13310
 Golf,2016,Manual,47576,Diesel,20,67.3,2,13920
 Golf,2016,Semi-Auto,29451,Diesel,125,58.9,2,16190
 Golf,2019,Automatic,5000,Petrol,145,44.8,1.5,20950
 Golf,2019,Manual,1135,Diesel,145,57.7,1.6,17950
 Golf,2015,Manual,11915,Diesel,20,68.9,2,11950
 Golf,2019,Automatic,3652,Petrol,145,36.2,2,36850
 Golf,2020,Manual,1000,Petrol,150,49.6,1.5,21980
 Golf,2019,Semi-Auto,6000,Petrol,150,43.5,1.5,22790
 Golf,2019,Manual,1000,Petrol,150,47.1,1.5,18980
 Golf,2019,Manual,12271,Petrol,150,49.6,1,15990
 Golf,2019,Manual,19364,Diesel,150,57.7,1.6,14490
 Golf,2019,Manual,17462,Petrol,150,49.6,1,16500
 Golf,2019,Semi-Auto,13823,Petrol,145,45.6,1,16490
 Golf,2020,Manual,5000,Diesel,145,57.7,1.6,19850
 Golf,2016,Manual,36000,Petrol,30,53.3,1.4,11495
 Golf,2015,Manual,85240,Diesel,0,74.3,1.6,7480
 Golf,2014,Manual,49303,Diesel,0,68.9,1.6,8200
 Golf,2017,Manual,20436,Petrol,145,54.3,1.4,12990
 Golf,2014,Manual,66980,Diesel,20,67.3,2,11475
 Golf,2016,Manual,76520,Diesel,0,74.3,1.6,7800
 Golf,2018,Manual,22000,Petrol,145,55.4,1.5,13995
 Golf,2014,Manual,73488,Diesel,0,88.3,1.6,6300
 Golf,2015,Manual,27350,Petrol,30,53.3,1.4,10800
 Golf,2013,Manual,33020,Petrol,125,53.3,1.4,8344
 Golf,2015,Manual,46070,Diesel,20,67.3,2,13150
 Golf,2019,Semi-Auto,12472,Petrol,145,37.7,2,29950
 Golf,2019,Manual,50,Diesel,145,55.4,2,21250
 Golf,2016,Semi-Auto,27456,Petrol,200,40.4,2,20350
 Golf,2019,Manual,5000,Petrol,145,49.6,1.5,19950
 Golf,2019,Manual,5783,Petrol,145,49.6,1.5,19250
 Golf,2019,Manual,3543,Petrol,145,47.1,1.5,19950
 Golf,2017,Semi-Auto,18186,Petrol,150,55.4,1.4,13950
 Golf,2019,Manual,5025,Diesel,145,57.7,1.6,15950
 Golf,2019,Automatic,8421,Petrol,145,36.2,2,30250
 Golf,2017,Manual,32013,Diesel,0,74.3,1.6,11850
 Golf,2015,Manual,40934,Diesel,0,88.3,1.6,8590
 Golf,2015,Manual,8611,Petrol,30,53.3,1.4,12160
 Golf,2019,Automatic,9330,Petrol,145,36.2,2,32950
 Golf,2017,Semi-Auto,13397,Petrol,145,44.1,2,20950
 Golf,2017,Manual,13610,Diesel,145,61.4,1.6,13650
 Golf,2015,Semi-Auto,45021,Diesel,30,62.8,2,11450
 Golf,2017,Manual,30300,Petrol,150,58.9,1,11950
 Golf,2017,Manual,24978,Diesel,0,74.3,1.6,12450
 Golf,2015,Manual,72861,Petrol,145,47.1,2,13950
 Golf,2017,Semi-Auto,26000,Petrol,30,53.3,1.4,14390
 Golf,2016,Manual,14709,Diesel,20,67.3,2,16660
 Golf,2016,Manual,30630,Petrol,205,39.8,2,18891
 Golf,2016,Manual,44030,Diesel,0,74.3,1.6,10190
 Golf,2015,Manual,33050,Diesel,20,67.3,2,14960
 Golf,2018,Semi-Auto,17440,Petrol,150,58.9,1.5,15800
 Golf,2016,Semi-Auto,18552,Petrol,30,53.3,1.4,13550
 Golf,2019,Manual,15109,Diesel,150,57.7,1.6,12950
 Golf,2019,Manual,15594,Diesel,150,57.7,1.6,12950
 Golf,2019,Semi-Auto,7607,Diesel,145,49.6,2,21950
 Golf,2019,Automatic,5000,Petrol,145,55.4,1.5,21450
 Golf,2019,Automatic,8000,Diesel,145,52.3,2,24950
 Golf,2019,Automatic,8000,Diesel,145,52.3,2,23950
 Golf,2016,Manual,18814,Petrol,30,53.3,1.4,12450
 Golf,2019,Automatic,7000,Petrol,145,32.8,2,35450
 Golf,2017,Manual,35000,Diesel,145,61.4,1.6,11950
 Golf,2016,Manual,14350,Petrol,30,53.3,1.4,12950
 Golf,2017,Manual,29167,Petrol,30,53.3,1.4,13350
 Golf,2017,Semi-Auto,20819,Hybrid,135,166.2,1.4,21950
 Golf,2016,Manual,23383,Petrol,30,53.3,1.4,12650
 Golf,2015,Manual,46898,Petrol,200,39.8,2,17450
 Golf,2017,Manual,39897,Petrol,30,53.3,1.4,12950
 Golf,2014,Semi-Auto,56100,Petrol,165,44.1,2,15991
 Golf,2020,Semi-Auto,4000,Hybrid,135,141.3,1.4,30950
 Golf,2019,Manual,9500,Diesel,145,55.4,1.6,20250
 Golf,2018,Manual,19208,Petrol,145,54.3,1.4,14582
 Golf,2015,Semi-Auto,66264,Petrol,30,56.5,1.4,9991
 Golf,2015,Manual,47599,Diesel,20,68.9,2,10491
 Golf,2017,Manual,24290,Diesel,145,67.3,2,12450
 Golf,2016,Semi-Auto,25816,Petrol,0,65.7,1,12950
 Golf,2016,Semi-Auto,38420,Petrol,200,40.4,2,20950
 Golf,2016,Manual,28000,Diesel,0,74.3,1.6,11950
 Golf,2019,Manual,3000,Diesel,145,55.4,1.6,17950
 Golf,2017,Semi-Auto,21074,Petrol,145,39.2,2,23172
 Golf,2015,Manual,41443,Petrol,200,39.8,2,17991
 Golf,2019,Semi-Auto,7000,Petrol,145,36.2,2,33750
 Golf,2019,Semi-Auto,7000,Diesel,145,54.3,2,26950
 Golf,2017,Manual,27975,Petrol,30,53.3,1.4,12950
 Golf,2019,Semi-Auto,6571,Petrol,145,43.5,1.5,20146
 Golf,2017,Semi-Auto,24876,Diesel,30,62.8,2,19442
 Golf,2019,Manual,15155,Petrol,145,49.6,1,12846
 Golf,2019,Manual,9618,Diesel,145,57.7,1.6,16064
 Golf,2019,Manual,13148,Petrol,145,49.6,1,12926
 Golf,2017,Manual,25000,Petrol,145,58.9,1,12950
 Golf,2016,Manual,18378,Petrol,30,53.3,1.4,13450
 Golf,2017,Manual,15570,Petrol,30,53.3,1.4,12700
 Golf,2019,Semi-Auto,6634,Petrol,145,37.7,2,27824
 Golf,2018,Semi-Auto,38360,Diesel,145,57.7,2,20791
 Golf,2015,Manual,41288,Diesel,0,68.9,1.6,9450
 Golf,2018,Semi-Auto,26661,Petrol,150,44.8,2,21950
 Golf,2015,Manual,80300,Diesel,0,74.3,1.6,7140
 Golf,2013,Manual,28420,Petrol,125,53.3,1.4,8772
 Golf,2015,Manual,24770,Petrol,30,53.3,1.4,11230
 Golf,2019,Manual,3900,Petrol,145,47.1,1.5,17622
 Golf,2019,Manual,14810,Diesel,150,57.7,1.6,12950
 Golf,2019,Manual,15173,Diesel,150,57.7,1.6,12950
 Golf,2016,Manual,52703,Petrol,30,53.3,1.4,11950
 Golf,2019,Semi-Auto,3073,Petrol,145,32.8,2,30702
 Golf,2019,Manual,2506,Petrol,150,47.1,1.5,17991
 Golf,2013,Semi-Auto,86659,Petrol,30,56.5,1.4,7191
 Golf,2019,Manual,5000,Diesel,145,62.8,2,22250
 Golf,2019,Manual,5000,Diesel,145,62.8,2,21850
 Golf,2016,Semi-Auto,43050,Diesel,30,62.8,2,11450
 Golf,2017,Semi-Auto,20487,Hybrid,135,166.2,1.4,20750
 Golf,2018,Manual,11332,Diesel,150,61.4,1.6,13450
 Golf,2015,Manual,45994,Diesel,20,67.3,2,14000
 Golf,2016,Manual,33404,Petrol,30,53.3,1.4,11210
 Golf,2017,Manual,68625,Diesel,145,61.4,1.6,10752
 Golf,2019,Semi-Auto,10203,Diesel,145,49.6,2,25991
 Golf,2019,Semi-Auto,6121,Petrol,145,32.8,2,30832
 Golf,2016,Semi-Auto,52946,Petrol,0,65.7,1,12491
 Golf,2019,Semi-Auto,4077,Petrol,145,43.5,1.5,18790
 Golf,2016,Semi-Auto,36664,Diesel,30,62.8,2,16990
 Golf,2014,Semi-Auto,39000,Petrol,30,56.5,1.4,9995
 Golf,2019,Manual,12044,Petrol,145,47.1,1.5,16750
 Golf,2015,Semi-Auto,26822,Petrol,30,53.3,1.4,12350
 Golf,2016,Manual,17148,Diesel,0,74.3,1.6,13490
 Golf,2013,Manual,56936,Diesel,20,68.9,2,8450
 Golf,2017,Semi-Auto,25386,Petrol,0,65.7,1,12490
 Golf,2016,Manual,29723,Diesel,0,74.3,1.6,11250
 Golf,2016,Manual,24397,Diesel,20,68.9,2,12190
 Golf,2019,Semi-Auto,4956,Petrol,145,37.7,2,27290
 Golf,2019,Automatic,10000,Diesel,145,52.3,2,22491
 Golf,2017,Manual,46000,Diesel,150,61.4,1.6,11750
 Golf,2019,Semi-Auto,6500,Petrol,145,45.6,1.5,20490
 Golf,2019,Semi-Auto,4500,Diesel,145,52.3,2,22290
 Golf,2019,Semi-Auto,25,Petrol,145,44.1,1.5,21690
 Golf,2019,Manual,4321,Petrol,145,49.6,1.5,18990
 Golf,2017,Manual,44545,Diesel,20,68.9,2,11290
 Golf,2017,Manual,13734,Petrol,200,39.8,2,21980
 Golf,2015,Semi-Auto,46784,Petrol,205,39.8,2,18488
 Golf,2015,Manual,49633,Diesel,0,68.9,1.6,8750
 Golf,2019,Semi-Auto,80,Petrol,145,36.2,2,33980
 Golf,2019,Manual,2956,Diesel,145,57.7,1.6,18480
 Golf,2019,Manual,4280,Diesel,145,67.3,1.6,22980
 Golf,2019,Semi-Auto,8219,Petrol,145,43.5,1.5,19790
 Golf,2016,Semi-Auto,25667,Diesel,30,62.8,2,18290
 Golf,2017,Automatic,18365,Hybrid,135,166.2,1.4,20990
 Golf,2016,Manual,30074,Diesel,0,74.3,1.6,11480
 Golf,2019,Semi-Auto,3014,Petrol,145,37.7,2,25980
 Golf,2019,Manual,2500,Petrol,145,47.9,1.5,21980
 Golf,2016,Manual,40263,Petrol,30,53.3,1.4,11650
 Golf,2017,Manual,46466,Petrol,20,60.1,1.4,12488
 Golf,2017,Semi-Auto,45400,Diesel,30,62.8,2,15999
 Golf,2018,Semi-Auto,7968,Petrol,145,47.1,1.5,16980
 Golf,2017,Manual,40710,Diesel,145,61.4,1.6,12000
 Golf,2017,Manual,53277,Diesel,0,74.3,1.6,10480
 Golf,2020,Semi-Auto,1000,Petrol,145,44.1,1.5,26490
 Golf,2018,Semi-Auto,26000,Hybrid,135,156.9,1.4,21290
 Golf,2018,Manual,18103,Diesel,145,60.1,2,17795
 Golf,2019,Semi-Auto,19026,Petrol,145,32.8,2,27490
 Golf,2017,Manual,58909,Petrol,30,53.3,1.4,11000
 Golf,2017,Semi-Auto,40321,Hybrid,135,156.9,1.4,19780
 Golf,2017,Semi-Auto,19717,Petrol,200,39.8,2,22480
 Golf,2017,Semi-Auto,38571,Diesel,125,57.7,2,18490
 Golf,2016,Semi-Auto,24565,Diesel,30,62.8,2,17990
 Golf,2019,Semi-Auto,7231,Diesel,145,49.6,2,25490
 Golf,2019,Semi-Auto,7647,Petrol,145,43.5,1.5,20990
 Golf,2015,Manual,68483,Petrol,200,39.8,2,16490
 Golf,2016,Manual,51176,Petrol,30,53.3,1.4,10990
 Golf,2017,Semi-Auto,8208,Hybrid,135,156.9,1.4,23995
 Golf,2016,Semi-Auto,31000,Diesel,30,62.8,2,17490
 Golf,2017,Semi-Auto,44700,Diesel,150,72.4,1.4,13790
 Golf,2016,Semi-Auto,38349,Petrol,0,65.7,1,13000
 Golf,2019,Manual,2500,Petrol,145,47.1,1.5,17390
 Golf,2016,Semi-Auto,34900,Petrol,160,44.1,2,18990
 Golf,2017,Semi-Auto,17660,Petrol,145,55.4,1.4,14500
 Golf,2016,Manual,23814,Petrol,30,58.9,1.4,15000
 Golf,2017,Semi-Auto,26000,Diesel,145,72.4,1.6,13990
 Golf,2020,Manual,5000,Diesel,145,57.7,1.6,20990
 Golf,2020,Semi-Auto,6000,Petrol,145,37.7,2,28990
 Golf,2017,Semi-Auto,20742,Diesel,30,62.8,2,19990
 Golf,2016,Semi-Auto,47784,Petrol,30,53.3,1.4,12490
 Golf,2019,Semi-Auto,2000,Petrol,145,44.8,1.5,19990
 Golf,2019,Semi-Auto,9342,Diesel,145,52.3,2,25250
 Golf,2020,Semi-Auto,2500,Petrol,145,37.7,2,33000
 Golf,2017,Manual,22500,Diesel,20,67.3,2,18900
 Golf,2019,Semi-Auto,2500,Petrol,145,45.6,1,19500
 Golf,2019,Manual,2500,Diesel,145,57.7,1.6,19750
 Golf,2019,Manual,2500,Petrol,145,47.1,1.5,18900
 Golf,2019,Manual,2500,Diesel,145,57.7,1.6,19750
 Golf,2019,Semi-Auto,12224,Diesel,145,49.6,2,22900
 Golf,2017,Manual,14800,Petrol,30,53.3,1.4,14500
 Golf,2015,Semi-Auto,39189,Petrol,20,60.1,1.4,13000
 Golf,2017,Semi-Auto,14769,Petrol,0,65.7,1,14300
 Golf,2017,Semi-Auto,12985,Petrol,30,53.3,1.4,15500
 Golf,2018,Semi-Auto,9500,Petrol,145,55.4,1.5,19750
 Golf,2019,Manual,5250,Petrol,145,47.1,1.5,18250
 Golf,2015,Manual,28912,Diesel,0,74.3,1.6,9995
 Golf,2015,Manual,51220,Diesel,20,67.3,2,13460
 Golf,2015,Manual,37470,Petrol,200,39.8,2,16980
 Golf,2014,Semi-Auto,65090,Diesel,20,72.4,1.6,8150
 Golf,2016,Manual,29140,Diesel,0,74.3,1.6,10670
 Golf,2016,Semi-Auto,46941,Petrol,205,39.8,2,17895
 Golf,2016,Manual,37475,Diesel,20,67.3,2,14990
 Golf,2018,Semi-Auto,27300,Petrol,145,44.1,2,21990
 Golf,2017,Manual,17790,Petrol,150,35.8,2,23490
 Golf,2017,Semi-Auto,19159,Petrol,0,65.7,1,13995
 Golf,2019,Manual,2500,Petrol,145,49.6,1,18000
 Golf,2019,Manual,2500,Diesel,145,57.7,1.6,19750
 Golf,2019,Manual,2500,Petrol,145,45.6,1.5,21500
 Golf,2019,Manual,2500,Petrol,145,49.6,1,18500
 Golf,2019,Manual,2500,Diesel,145,57.7,1.6,18500
 Golf,2019,Manual,2500,Petrol,145,49.6,1,18500
 Golf,2019,Manual,6017,Petrol,150,45.6,1.5,21490
 Golf,2019,Manual,2500,Petrol,145,45.6,1.5,22500
 Golf,2016,Semi-Auto,30525,Petrol,30,53.3,1.4,12890
 Golf,2019,Semi-Auto,7707,Petrol,150,32.8,2,28690
 Golf,2018,Semi-Auto,19052,Petrol,145,39.8,2,26990
 Golf,2019,Semi-Auto,6000,Petrol,145,43.5,1.5,22990
 Golf,2016,Semi-Auto,33833,Petrol,160,44.1,2,19990
 Golf,2017,Semi-Auto,22666,Diesel,145,57.7,2,19890
 Golf,2016,Manual,16838,Petrol,20,60.1,1.4,15490
 Golf,2019,Manual,5999,Diesel,145,54.3,2,19590
 Golf,2019,Automatic,5999,Petrol,145,43.5,1.5,18990
 Golf,2019,Automatic,25,Petrol,145,32.8,2,31690
 Golf,2019,Automatic,10892,Petrol,145,32.8,2,27790
 Golf,2018,Semi-Auto,17171,Petrol,145,44.8,2,23490
 Golf,2016,Manual,38353,Diesel,20,67.3,2,15890
 Golf,2017,Manual,14086,Petrol,30,53.3,1.4,15500
 Golf,2016,Semi-Auto,36251,Petrol,30,53.3,1.4,13500
 Golf,2019,Semi-Auto,25049,Diesel,145,49.6,2,20890
 Golf,2019,Semi-Auto,25,Petrol,145,32.8,2,29990
 Golf,2018,Semi-Auto,11095,Petrol,150,44.1,2,21990
 Golf,2018,Manual,30238,Petrol,150,44.1,2,19490
 Golf,2018,Semi-Auto,10548,Petrol,150,44.1,2,21990
 Golf,2018,Manual,9347,Petrol,145,55.4,1.5,18290
 Golf,2017,Semi-Auto,19801,Diesel,20,67.3,2,14190
 Golf,2019,Semi-Auto,4280,Petrol,145,37.7,2,25980
 Golf,2018,Semi-Auto,14936,Petrol,145,39.8,2,24980
 Golf,2017,Manual,4906,Petrol,145,35.8,2,23990
 Golf,2015,Manual,40674,Petrol,200,39.8,2,17290
 Golf,2019,Semi-Auto,6889,Diesel,145,52.3,2,20780
 Golf,2019,Manual,5210,Diesel,145,55.4,1.6,17980
 Golf,2016,Semi-Auto,41424,Petrol,30,53.3,1.4,12695
 Golf,2019,Semi-Auto,6000,Petrol,145,43.5,1.5,22990
 Golf,2019,Manual,6000,Diesel,145,62.8,2,22490
 Golf,2018,Manual,20951,Diesel,145,60.1,2,18240
 Golf,2015,Semi-Auto,33765,Petrol,30,58.9,1.4,12990
 Golf,2016,Manual,34570,Diesel,0,74.3,1.6,10980
 Golf,2016,Semi-Auto,23686,Diesel,30,62.8,2,13480
 Golf,2015,Manual,33186,Petrol,200,39.8,2,18480
 Golf,2017,Automatic,16500,Hybrid,135,166.2,1.4,20590
 Golf,2017,Semi-Auto,9297,Petrol,145,58.9,1.5,16190
 Golf,2019,Semi-Auto,1302,Diesel,145,52.3,2,20980
 Golf,2019,Semi-Auto,14122,Petrol,145,42.2,1.5,16450
 Golf,2019,Semi-Auto,5398,Petrol,145,43.5,1.5,20980
 Golf,2017,Manual,63544,Diesel,145,67.3,1.6,9780
 Golf,2018,Manual,25600,Petrol,145,58.9,1.5,14950
 Golf,2019,Automatic,3500,Petrol,145,36.2,2,33950
 Golf,2019,Manual,2500,Diesel,145,62.8,2,21650
 Golf,2017,Semi-Auto,9444,Hybrid,140,156.9,1.4,23990
 Golf,2019,Automatic,2500,Petrol,145,32.8,2,36750
 Golf,2017,Manual,27125,Diesel,20,67.3,2,17750
 Golf,2016,Automatic,24267,Diesel,20,58.9,1.6,12650
 Golf,2019,Manual,6000,Petrol,145,37.2,2,26990
 Golf,2019,Manual,15036,Diesel,150,57.7,1.6,13650
 Golf,2019,Manual,6157,Petrol,145,45.6,1.5,21490
 Golf,2019,Manual,7553,Petrol,145,47.1,1.5,17990
 Golf,2019,Automatic,5000,Petrol,145,44.8,1.5,19990
 Golf,2017,Semi-Auto,3623,Petrol,145,39.8,2,27450
 Golf,2017,Semi-Auto,20000,Petrol,20,60.1,1.4,17495
 Golf,2016,Semi-Auto,11836,Petrol,20,60.1,1.4,18490
 Golf,2019,Manual,14438,Diesel,150,57.7,1.6,13850
 Golf,2015,Manual,51322,Diesel,0,74.3,1.6,10950
 Golf,2017,Semi-Auto,41084,Diesel,30,62.8,2,16750
 Golf,2020,Manual,5000,Petrol,145,46.3,1.5,21982
 Golf,2020,Semi-Auto,6000,Petrol,145,32.8,2,32990
 Golf,2018,Manual,26841,Diesel,145,61.4,1.6,14995
 Golf,2018,Semi-Auto,15237,Diesel,145,70.6,1.6,15990
 Golf,2018,Manual,22893,Diesel,145,60.1,2,20490
 Golf,2017,Manual,46500,Diesel,145,61.4,1.6,12490
 Golf,2016,Semi-Auto,33833,Petrol,160,44.1,2,19990
 Golf,2019,Automatic,6000,Petrol,145,44.8,1.5,19975
 Golf,2019,Semi-Auto,4600,Petrol,145,37.7,2,26990
 Golf,2020,Manual,5000,Petrol,145,49.6,1.5,23270
 Golf,2019,Manual,6000,Petrol,145,47.1,1.5,17490
 Golf,2019,Manual,2500,Petrol,145,47.1,1.5,18990
 Golf,2017,Semi-Auto,33666,Petrol,150,39.8,2,23490
 Golf,2019,Semi-Auto,8528,Petrol,150,45.6,1.5,18690
 Golf,2019,Manual,6000,Petrol,145,50.4,1.5,18490
 Golf,2017,Manual,28881,Diesel,20,68.9,2,13490
 Golf,2019,Semi-Auto,6000,Petrol,145,37.7,2,27990
 Golf,2019,Semi-Auto,5016,Petrol,145,43.5,1.5,23800
 Golf,2016,Semi-Auto,19742,Petrol,30,53.3,1.4,14990
 Golf,2016,Manual,60450,Petrol,30,53.3,1.4,9990
 Golf,2018,Semi-Auto,12262,Petrol,145,39.8,2,28990
 Golf,2013,Manual,28500,Petrol,30,58.9,1.4,11990
 Golf,2015,Semi-Auto,15133,Petrol,30,56.5,1.4,12340
 Golf,2013,Semi-Auto,70438,Petrol,30,56.5,1.4,8010
 Golf,2020,Semi-Auto,5000,Petrol,145,44.1,1.5,26990
 Golf,2018,Manual,21223,Petrol,145,54.3,1.4,14990
 Golf,2017,Manual,24857,Diesel,0,74.3,1.6,11750
 Golf,2016,Manual,35695,Petrol,145,47.1,2,17990
 Golf,2013,Manual,46000,Petrol,125,53.3,1.4,8995
 Golf,2017,Semi-Auto,36500,Diesel,30,62.8,2,19995
 Golf,2017,Manual,27815,Diesel,20,67.3,2,18495
 Golf,2017,Automatic,19674,Hybrid,135,166.2,1.4,21990
 Golf,2017,Manual,27078,Petrol,150,55.4,1.5,13990
 Golf,2017,Manual,17913,Petrol,150,44.1,2,19490
 Golf,2016,Manual,34000,Diesel,20,67.3,2,14999
 Golf,2019,Semi-Auto,14997,Petrol,145,47.1,1.5,18790
 Golf,2013,Manual,52099,Diesel,20,68.9,2,10990
 Golf,2019,Automatic,6000,Petrol,145,44.8,1.5,20990
 Golf,2017,Manual,21444,Diesel,20,68.9,2,14990
 Golf,2014,Manual,24146,Petrol,30,53.3,1.4,11490
 Golf,2019,Semi-Auto,6327,Petrol,150,45.6,1.5,18690
 Golf,2019,Semi-Auto,10036,Petrol,150,45.6,1.5,18690
 Golf,2019,Semi-Auto,6371,Petrol,150,45.6,1.5,18690
 Golf,2017,Semi-Auto,17381,Petrol,205,39.8,2,23995
 Golf,2013,Manual,47941,Petrol,30,58.9,1.4,10990
 Golf,2016,Semi-Auto,32749,Petrol,200,40.4,2,20490
 Golf,2019,Manual,11513,Petrol,145,47.1,1.5,17290
 Golf,2020,Semi-Auto,5000,Hybrid,135,141.3,1.4,32998
 Golf,2020,Semi-Auto,6000,Petrol,145,37.7,2,28990
 Golf,2019,Semi-Auto,8774,Petrol,145,37.7,2,25990
 Golf,2020,Manual,5000,Petrol,145,49.6,1.5,22083
 Golf,2019,Semi-Auto,8278,Petrol,150,45.6,1.5,18690
 Golf,2019,Semi-Auto,6920,Petrol,150,45.6,1.5,18690
 Golf,2018,Semi-Auto,61555,Diesel,150,57.7,2,17290
 Golf,2017,Manual,30500,Diesel,145,60.1,2,18750
 Golf,2019,Semi-Auto,12017,Petrol,145,47.1,1.5,18790
 Golf,2019,Automatic,2965,Petrol,145,32.8,2,31990
 Golf,2019,Semi-Auto,9118,Petrol,145,37.7,2,26990
 Golf,2017,Semi-Auto,33764,Hybrid,135,156.9,1.4,22995
 Golf,2017,Manual,12618,Petrol,30,54.3,1.4,14790
 Golf,2020,Semi-Auto,5000,Petrol,145,45.6,1.5,23990
 Golf,2020,Semi-Auto,5000,Hybrid,145,44.8,1.5,26852
 Golf,2019,Semi-Auto,6000,Petrol,145,43.5,1.5,21490
 Golf,2019,Semi-Auto,6213,Diesel,150,52.3,2,18891
 Golf,2019,Automatic,2776,Petrol,145,37.7,2,27990
 Golf,2016,Manual,32241,Petrol,20,60.1,1.4,13661
 Golf,2018,Manual,31190,Petrol,145,58.9,1,14578
 Golf,2018,Manual,32750,Diesel,145,61.4,1.6,15189
 Golf,2016,Semi-Auto,40684,Diesel,30,62.8,2,13912
 Golf,2013,Semi-Auto,29750,Diesel,20,72.4,1.6,8991
 Golf,2018,Manual,32938,Petrol,150,58.9,1,14578
 Golf,2018,Manual,34756,Diesel,150,61.4,1.6,15189
 Golf,2017,Semi-Auto,21108,Petrol,150,55.4,1.5,15791
 Golf,2017,Manual,23543,Petrol,150,54.3,1.4,13391
 Golf,2016,Semi-Auto,22140,Petrol,30,53.3,1.4,13490
 Golf,2018,Semi-Auto,22315,Petrol,150,44.1,2,20990
 Golf,2018,Manual,32895,Diesel,145,61.4,1.6,15189
 Golf,2018,Manual,34000,Diesel,145,61.4,1.6,15189
 Golf,2018,Manual,36320,Diesel,145,61.4,1.6,15189
 Golf,2018,Manual,35330,Petrol,145,58.9,1,14578
 Golf,2020,Semi-Auto,2589,Hybrid,145,44.8,1.5,23490
 Golf,2020,Manual,5481,Petrol,145,49.6,1.5,21490
 Golf,2016,Manual,20021,Petrol,30,53.3,1.4,13262
 Golf,2016,Semi-Auto,11201,Petrol,30,53.3,1.4,14852
 Golf,2019,Semi-Auto,4584,Petrol,145,32.8,2,28890
 Golf,2019,Semi-Auto,4747,Petrol,145,37.7,2,26690
 Golf,2019,Semi-Auto,9612,Petrol,145,36.2,2,31579
 Golf,2019,Automatic,4350,Diesel,145,52.3,2,20496
 Golf,2014,Semi-Auto,31515,Petrol,200,39.8,2,17546
 Golf,2020,Semi-Auto,3879,Petrol,150,32.8,2,33841
 Golf,2019,Semi-Auto,2726,Petrol,150,36.2,2,31491
 Golf,2019,Manual,12500,Petrol,150,47.1,1.5,16042
 Golf,2018,Semi-Auto,12762,Petrol,145,43.5,1.5,20112
 Golf,2019,Semi-Auto,55,Diesel,145,51.4,1.6,22451
 Golf,2019,Semi-Auto,5006,Petrol,145,37.7,2,28022
 Golf,2019,Semi-Auto,3750,Petrol,145,32.8,2,30902
 Golf,2019,Semi-Auto,5601,Petrol,145,32.8,2,32141
 Golf,2019,Automatic,6847,Petrol,145,36.2,2,32220
 Golf,2019,Semi-Auto,2357,Petrol,150,44.1,1.5,21791
 Golf,2019,Manual,9018,Diesel,145,57.7,1.6,16134
 Golf,2020,Semi-Auto,4201,Petrol,145,32.8,2,33695
 Golf,2019,Manual,50,Petrol,150,49.6,1.5,20490
 Golf,2017,Semi-Auto,34188,Petrol,205,39.8,2,21272
 Golf,2018,Semi-Auto,10904,Diesel,145,72.4,1.4,16042
 Golf,2015,Manual,41755,Diesel,0,74.3,1.6,9690
 Golf,2019,Semi-Auto,7487,Petrol,145,45.6,1,16800
 Golf,2019,Semi-Auto,2140,Petrol,145,36.2,2,30914
 Golf,2019,Semi-Auto,3584,Petrol,145,43.5,1.5,21626
 Golf,2015,Manual,53499,Petrol,30,53.3,1.4,9912
 Golf,2016,Semi-Auto,25607,Diesel,30,62.8,2,17890
 Golf,2019,Manual,3487,Petrol,145,45.6,1.5,19156
 Golf,2016,Manual,3786,Petrol,200,40.9,2,36302
 Golf,2019,Semi-Auto,11,Petrol,145,44.1,1.5,23202
 Golf,2018,Manual,13737,Petrol,145,49.6,1,13626
 Golf,2016,Semi-Auto,29426,Diesel,30,62.8,2,17322
